,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Fare,Embarked
301,1,3,"McCoy, Mr. Bernard",male,26.507588932806325,2,0,1.1462287904075013,Q
302,0,3,"Johnson, Mr. William Cahoone Jr",male,19.0,0,0,1.244758770561803,S
303,1,2,"Keane, Miss. Nora A",female,28.722972972972972,0,0,0.9217382921668895,Q
304,0,3,"Williams, Mr. Howard Hugh ""Harry""",male,26.507588932806325,0,0,0.7350911493182706,S
305,1,1,"Allison, Master. Hudson Trevor",male,0.92,1,2,1.6136123082086142,S
306,1,1,"Fleming, Miss. Margaret",female,34.61176470588235,0,0,1.5493647766132945,C
307,1,1,"Penasco y Castellana, Mrs. Victor de Satode (Maria Josefa Perez de Soto y Vallejo)",female,17.0,1,0,1.5455242690733737,C
308,0,2,"Abelson, Mr. Samuel",male,30.0,1,0,1.1562690064065475,C
309,1,1,"Francatelli, Miss. Laura Mabel",female,30.0,0,0,1.3966922132361397,C
310,1,1,"Hays, Miss. Margaret Bechstein",female,24.0,0,0,1.4863084647117297,C
311,1,1,"Ryerson, Miss. Emily Borie",female,18.0,2,2,1.7173546183175181,C
312,0,2,"Lahtinen, Mrs. William (Anna Sylfven)",female,26.0,1,1,1.1811431408094568,S
313,0,3,"Hendekovic, Mr. Ignjac",male,28.0,0,0,0.7257745575424253,S
314,0,2,"Hart, Mr. Benjamin",male,43.0,1,1,1.1840759652374804,S
315,1,3,"Nilsson, Miss. Helmina Josefina",female,26.0,0,0,0.7232147953552717,S
316,1,2,"Kantor, Mrs. Sinai (Miriam Sternin)",female,24.0,1,0,1.1811431408094568,S
317,0,2,"Moraweck, Dr. Ernest",male,54.0,0,0,0.9704217812773649,S
318,1,1,"Wick, Miss. Mary Natalie",female,31.0,0,2,1.6302473403056181,S
319,1,1,"Spedden, Mrs. Frederic Oakley (Margaretta Corning Stone)",female,40.0,1,1,1.5895543784696107,C
320,0,3,"Dennis, Mr. Samuel",male,22.0,0,0,0.6836025091934652,S
321,0,3,"Danoff, Mr. Yoto",male,27.0,0,0,0.7257745575424253,S
322,1,2,"Slayter, Miss. Hilda Mary",female,30.0,0,0,0.9217382921668895,Q
323,1,2,"Caldwell, Mrs. Albert Francis (Sylvia Mae Harbaugh)",female,22.0,1,1,1.214109997913178,S
324,0,3,"Sage, Mr. George John Jr",male,26.507588932806325,8,2,1.4450456807820304,S
325,1,1,"Young, Miss. Marie Grice",female,36.0,0,0,1.5912647606194503,C
326,0,3,"Nysveen, Mr. Johan Hansen",male,61.0,0,0,0.6046325621293717,S
327,1,2,"Ball, Mrs. (Ada E Hall)",female,36.0,0,0,0.9419387347481111,S
328,1,3,"Goldsmith, Mrs. Frank John (Emily Alice Brown)",female,31.0,1,1,1.105800940067399,S
329,1,1,"Hippach, Miss. Jean Gertrude",female,16.0,0,1,1.4012037432346474,C
330,1,3,"McCoy, Miss. Agnes",female,21.75,2,0,1.1462287904075013,Q
331,0,1,"Partner, Mr. Austen",male,45.5,0,0,1.2089317147628127,S
332,0,1,"Graham, Mr. George Edward",male,38.0,0,1,1.6161068729023933,S
333,0,3,"Vander Planke, Mr. Leo Edmondus",male,16.0,2,0,1.0613851298016763,S
334,1,1,"Frauenthal, Mrs. Henry William (Clara Heinsheimer)",female,34.61176470588235,1,0,1.5882601263276386,S
335,0,3,"Denkoff, Mr. Mitto",male,26.507588932806325,0,0,0.7257745575424253,S
336,0,1,"Pears, Mr. Thomas Clinton",male,29.0,1,0,1.4347760437962618,S
337,1,1,"Burns, Miss. Elizabeth Margaret",female,41.0,0,0,1.5895543784696107,C
338,1,3,"Dahl, Mr. Karl Edwart",male,45.0,0,0,0.7350911493182706,S
339,0,1,"Blackwell, Mr. Stephen Weart",male,45.0,0,0,1.2724346898795886,S
340,1,2,"Navratil, Master. Edmond Roger",male,2.0,1,1,1.1811431408094568,S
341,1,1,"Fortune, Miss. Alice Elizabeth",female,24.0,3,2,1.7177816995013306,S
342,0,2,"Collander, Mr. Erik Gustaf",male,28.0,0,0,0.9419387347481111,S
343,0,2,"Sedgwick, Mr. Charles Frederick Waddington",male,25.0,0,0,0.9419387347481111,S
344,0,2,"Fox, Mr. Stanley Hubert",male,36.0,0,0,0.9419387347481111,S
345,1,2,"Brown, Miss. Amelia ""Mildred""",female,24.0,0,0,0.9419387347481111,S
346,1,2,"Smith, Miss. Marion Elsie",female,40.0,0,0,0.9419387347481111,S
347,1,3,"Davison, Mrs. Thomas Henry (Mary E Finck)",female,21.75,1,0,1.0220261151768755,S
348,1,3,"Coutts, Master. William Loch ""William""",male,3.0,1,1,1.017517595071933,S
349,0,3,"Dimic, Mr. Jovan",male,42.0,0,0,0.7696467098992289,S
350,0,3,"Odahl, Mr. Nils Martin",male,23.0,0,0,0.7983704222630993,S
351,0,1,"Williams-Lambert, Mr. Fletcher Fellows",male,41.28138613861386,0,0,1.2684529660545276,S
352,0,3,"Elias, Mr. Tannous",male,15.0,1,1,0.6821511350272869,C
353,0,3,"Arnold-Franchi, Mr. Josef",male,25.0,1,0,1.0575119419733015,S
354,0,3,"Yousif, Mr. Wazli",male,26.507588932806325,0,0,0.6818573060879378,C
355,0,3,"Vanden Steen, Mr. Leo Peter",male,28.0,0,0,0.8115041841791963,S
356,1,1,"Bowerman, Miss. Elsie Edith",female,22.0,0,1,1.3881259789913998,S
357,0,2,"Funk, Miss. Annie Clemmer",female,38.0,0,0,0.9419387347481111,S
358,1,3,"McGovern, Miss. Mary",female,21.75,0,0,0.7247555198383135,Q
359,1,3,"Mockler, Miss. Helen Mary ""Ellie""",female,21.75,0,0,0.7247555198383135,Q
360,0,3,"Skoog, Mr. Wilhelm",male,40.0,1,4,1.2025598131721487,S
361,0,2,"del Carlo, Mr. Sebastiano",male,29.0,1,0,1.200622107185067,C
362,0,3,"Barbara, Mrs. (Catherine David)",female,45.0,0,1,0.982447329381753,C
363,0,3,"Asim, Mr. Adola",male,35.0,0,0,0.6693807925135477,S
364,0,3,"O'Brien, Mr. Thomas",male,26.507588932806325,1,0,1.0082644514894146,Q
365,0,3,"Adahl, Mr. Mauritz Nils Martin",male,30.0,0,0,0.6836025091934652,S
366,1,1,"Warren, Mrs. Frank Manley (Anna Sophia Atkinson)",female,60.0,1,0,1.4634442510037553,C
367,1,3,"Moussa, Mrs. (Mantoura Boulos)",female,21.75,0,0,0.6821511350272869,C
368,1,3,"Jermyn, Miss. Annie",female,21.75,0,0,0.7167137171037538,Q
369,1,1,"Aubart, Mme. Leontine Pauline",female,24.0,0,0,1.4441964345616136,C
370,1,1,"Harder, Mr. George Achilles",male,25.0,1,0,1.39012003842361,C
371,0,3,"Wiklund, Mr. Jakob Alfred",male,18.0,1,0,0.6265563223964096,S
372,0,3,"Beavan, Mr. William Thomas",male,19.0,0,0,0.7350911493182706,S
373,0,1,"Ringhini, Mr. Sante",male,22.0,0,0,1.5912647606194503,C
374,0,3,"Palsson, Miss. Stina Viola",female,3.0,3,1,1.1145143460369606,S
375,1,1,"Meyer, Mrs. Edgar Joseph (Leila Saks)",female,34.61176470588235,1,0,1.483602545358131,C
376,1,3,"Landergren, Miss. Aurora Adelia",female,22.0,0,0,0.6836025091934652,S
377,0,1,"Widener, Mr. Harry Elkins",male,27.0,0,2,1.6778859685869085,C
378,0,3,"Betros, Mr. Tannous",male,20.0,0,0,0.3288824270732414,C
379,0,3,"Gustafsson, Mr. Karl Gideon",male,19.0,0,0,0.7182852832050305,S
380,1,1,"Bidois, Miss. Rosalie",female,42.0,0,0,1.6914344251033115,C
381,1,3,"Nakid, Miss. Maria (""Mary"")",female,1.0,0,2,1.01389400498007,C
382,0,3,"Tikkanen, Mr. Juho",male,32.0,0,0,0.7275593897135163,S
383,1,1,"Holverson, Mrs. Alexander Oskar (Mary Aline Towner)",female,35.0,1,0,1.3740303948169557,S
384,0,3,"Plotcharsky, Mr. Vasil",male,26.507588932806325,0,0,0.7257745575424253,S
385,0,2,"Davies, Mr. Charles Henry",male,18.0,0,0,1.4579835224658595,S
386,0,3,"Goodwin, Master. Sidney Leonard",male,1.0,5,2,1.347558126205653,S
387,1,2,"Buss, Miss. Kate",female,36.0,0,0,0.9419387347481111,S
388,0,3,"Sadlier, Mr. Matthew",male,26.507588932806325,0,0,0.7154004126496172,Q
389,1,2,"Lehmann, Miss. Bertha",female,17.0,0,0,0.9102350933653259,C
390,1,1,"Carter, Mr. William Ernest",male,36.0,1,2,1.5660066297600124,S
391,1,3,"Jansson, Mr. Carl Olof",male,21.0,0,0,0.7195871082105314,S
392,0,3,"Gustafsson, Mr. Johan Birger",male,28.0,2,0,0.7275593897135163,S
393,1,1,"Newell, Miss. Marjorie",female,23.0,1,0,1.5538868276773052,C
394,1,3,"Sandstrom, Mrs. Hjalmar (Agnes Charlotta Bengtsson)",female,24.0,0,2,1.0351074444527193,S
395,0,3,"Johansson, Mr. Erik",male,22.0,0,0,0.7195871082105314,S
396,0,3,"Olsson, Miss. Elina",female,31.0,0,0,0.7232147953552717,S
397,0,2,"McKane, Mr. Peter David",male,46.0,0,0,1.1811431408094568,S
398,0,2,"Pain, Dr. Alfred",male,23.0,0,0,0.8550003727983172,S
399,1,2,"Trout, Mrs. William H (Jessie L)",female,28.0,0,0,0.9312412991672998,S
400,1,3,"Niskanen, Mr. Juha",male,39.0,0,0,0.7275593897135163,S
401,0,3,"Adams, Mr. John",male,26.0,0,0,0.7350911493182706,S
402,0,3,"Jussila, Miss. Mari Aina",female,21.0,1,0,0.8263354583452579,S
403,0,3,"Hakkarainen, Mr. Pekka Pietari",male,28.0,1,0,1.0163783905393171,S
404,0,3,"Oreskovic, Miss. Marija",female,20.0,0,0,0.7696467098992289,S
405,0,2,"Gale, Mr. Shadrach",male,34.0,1,0,1.1133440539599853,S
406,0,3,"Widegren, Mr. Carl/Charles Peter",male,51.0,0,0,0.7167137171037538,S
407,1,2,"Richards, Master. William Rowe",male,3.0,1,1,1.0754097640872489,S
408,0,3,"Birkeland, Mr. Hans Martin Monsen",male,21.0,0,0,0.7182852832050305,S
409,0,3,"Lefebre, Miss. Ida",female,21.75,3,1,1.1747618019638468,S
410,0,3,"Sdycoff, Mr. Todor",male,26.507588932806325,0,0,0.7257745575424253,S
411,0,3,"Hart, Mr. Henry",male,26.507588932806325,0,0,0.6551646912512812,Q
412,1,1,"Minahan, Miss. Daisy E",female,33.0,1,0,1.5040351003996315,Q
413,0,2,"Cunningham, Mr. Alfred Fleming",male,30.74070707070707,0,0,1.244758770561803,S
414,1,3,"Sundman, Mr. Johan Julian",male,44.0,0,0,0.7275593897135163,S
415,0,3,"Meek, Mrs. Thomas (Annie Louise Rowley)",female,21.75,0,0,0.7350911493182706,S
416,1,2,"Drew, Mrs. James Vivian (Lulu Thorne Christian)",female,34.0,1,1,1.2473885778199445,S
417,1,2,"Silven, Miss. Lyyli Karoliina",female,18.0,0,2,0.9419387347481111,S
418,0,2,"Matthews, Mr. William John",male,30.0,0,0,0.9419387347481111,S
419,0,3,"Van Impe, Miss. Catharina",female,10.0,0,2,1.1582275793513523,S
420,0,3,"Gheorgheff, Mr. Stanio",male,26.507588932806325,0,0,0.7257745575424253,C
421,0,3,"Charters, Mr. David",male,21.0,0,0,0.7156597012320294,Q
422,0,3,"Zimmerman, Mr. Leo",male,29.0,0,0,0.7244971857517121,S
423,0,3,"Danbom, Mrs. Ernst Gilbert (Anna Sigrid Maria Brogren)",female,28.0,1,1,0.9810398083116363,S
424,0,3,"Rosblom, Mr. Viktor Richard",male,18.0,1,1,1.1007104941956125,S
425,0,3,"Wiseman, Mr. Phillippe",male,26.507588932806325,0,0,0.6836025091934652,S
426,1,2,"Clarke, Mrs. Charles V (Ada Maria Winfield)",female,28.0,1,0,1.1811431408094568,S
427,1,2,"Phillips, Miss. Kate Florence (""Mrs Kate Louise Phillips Marshall"")",female,19.0,0,0,1.1811431408094568,S
428,0,3,"Flynn, Mr. James",male,26.507588932806325,0,0,0.7167137171037538,Q
429,1,3,"Pickard, Mr. Berk (Berk Trembisky)",male,32.0,0,0,0.7350911493182706,S
430,1,1,"Bjornstrom-Steffansson, Mr. Mauritz Hakan",male,28.0,0,0,1.1875475700043259,S
431,1,3,"Thorneycroft, Mrs. Percival (Florence Kate White)",female,21.75,1,0,1.0220261151768755,S
432,1,2,"Louch, Mrs. Charles Alexander (Alice Adelaide Slow)",female,42.0,1,0,1.1811431408094568,S
433,0,3,"Kallio, Mr. Nikolai Erland",male,17.0,0,0,0.6747844764155648,S
434,0,1,"Silvey, Mr. William Baird",male,50.0,1,0,1.3921681715102228,S
435,1,1,"Carter, Miss. Lucile Polk",female,14.0,1,2,1.5660066297600124,S
436,0,3,"Ford, Miss. Doolina Margaret ""Daisy""",female,21.0,2,2,1.263372079755344,S
437,1,2,"Richards, Mrs. Sidney (Emily Hocking)",female,24.0,2,3,1.0754097640872489,S
438,0,1,"Fortune, Mr. Mark",male,64.0,1,4,1.7177816995013306,S
439,0,2,"Kvillner, Mr. Johan Henrik Johannesson",male,31.0,0,0,0.8550003727983172,S
440,1,2,"Hart, Mrs. Benjamin (Esther Ada Bloomfield)",female,45.0,1,1,1.1840759652374804,S
441,0,3,"Hampe, Mr. Leon",male,20.0,0,0,0.8115041841791963,S
442,0,3,"Petterson, Mr. Johan Emil",male,25.0,1,0,0.7182852832050305,S
443,1,2,"Reynaldo, Ms. Encarnacion",female,28.0,0,0,0.9419387347481111,S
444,1,3,"Johannesen-Bratthammer, Mr. Bernt",male,26.507588932806325,0,0,0.7387924437703427,S
445,1,1,"Dodge, Master. Washington",male,4.0,0,2,1.4827379219700119,S
446,1,2,"Mellinger, Miss. Madeleine Violet",female,13.0,0,1,1.0887014937751844,S
447,1,1,"Seward, Mr. Frederic Kimber",male,34.0,0,0,1.1875475700043259,S
448,1,3,"Baclini, Miss. Marie Catherine",female,5.0,2,1,1.0844938024469695,C
449,1,1,"Peuchen, Major. Arthur Godfrey",male,52.0,0,0,1.2289756176615296,S
450,0,2,"West, Mr. Edwy Arthur",male,36.0,1,2,1.2009389589252126,S
451,0,3,"Hagland, Mr. Ingvald Olai Olsen",male,26.507588932806325,1,0,1.0966322917342606,S
452,0,1,"Foreman, Mr. Benjamin Laventall",male,30.0,0,0,1.2009389589252126,C
453,1,1,"Goldenberg, Mr. Samuel L",male,49.0,1,0,1.5018095986900362,C
454,0,3,"Peduzzi, Mr. Joseph",male,26.507588932806325,0,0,0.7350911493182706,S
455,1,3,"Jalsevac, Mr. Ivan",male,29.0,0,0,0.7257745575424253,C
456,0,1,"Millet, Mr. Francis Davis",male,65.0,0,0,1.1875475700043259,S
457,1,1,"Kenyon, Mrs. Frederick R (Marion)",female,34.61176470588235,1,0,1.373360069058279,S
458,1,2,"Toomey, Miss. Ellen",female,50.0,0,0,0.8550003727983172,S
459,0,3,"O'Connor, Mr. Maurice",male,26.507588932806325,0,0,0.7167137171037538,Q
460,1,1,"Anderson, Mr. Harry",male,48.0,0,0,1.1875475700043259,S
461,0,3,"Morley, Mr. William",male,34.0,0,0,0.7350911493182706,S
462,0,1,"Gee, Mr. Arthur H",male,47.0,0,0,1.294907491415559,S
463,0,2,"Milling, Mr. Jacob Christian",male,48.0,0,0,0.9419387347481111,S
464,0,3,"Maisner, Mr. Simon",male,26.507588932806325,0,0,0.7350911493182706,S
465,0,3,"Goncalves, Mr. Manuel Estanslas",male,38.0,0,0,0.6693807925135477,S
466,0,2,"Campbell, Mr. William",male,30.74070707070707,0,0,1.244758770561803,S
467,0,1,"Smart, Mr. John Montgomery",male,56.0,0,0,1.1875475700043259,S
468,0,3,"Scanlan, Mr. James",male,26.507588932806325,0,0,0.7151345875172826,Q
469,1,3,"Baclini, Miss. Helene Barbara",female,0.75,2,1,1.0844938024469695,C
470,0,3,"Keefe, Mr. Arthur",male,26.507588932806325,0,0,0.6836025091934652,S
471,0,3,"Cacic, Mr. Luka",male,38.0,0,0,0.7696467098992289,S
472,1,2,"West, Mrs. Edwy Arthur (Ada Mary Worth)",female,33.0,1,2,1.2009389589252126,S
473,1,2,"Jerwan, Mrs. Amin S (Marie Marthe Thuillard)",female,23.0,0,0,0.9647253897900127,C
474,0,3,"Strandberg, Miss. Ida Sofia",female,22.0,0,0,0.8268917564720867,S
475,0,1,"Clifford, Mr. George Quincy",male,41.28138613861386,0,0,1.3740303948169557,S
476,0,2,"Renouf, Mr. Peter Henry",male,34.0,1,0,1.1133440539599853,S
477,0,3,"Braund, Mr. Lewis Richard",male,29.0,1,0,0.6690756185689091,S
478,0,3,"Karlsson, Mr. Nils August",male,22.0,0,0,0.7019446269398021,S
479,1,3,"Hirvonen, Miss. Hildur E",female,2.0,0,1,0.9197178467907474,S
480,0,3,"Goodwin, Master. Harold Victor",male,9.0,5,2,1.347558126205653,S
481,0,2,"Frost, Mr. Anthony Wood ""Archie""",male,30.74070707070707,0,0,1.244758770561803,S
482,0,3,"Rouse, Mr. Richard Henry",male,50.0,0,0,0.7350911493182706,S
483,1,3,"Turkula, Mrs. (Hedwig)",female,63.0,0,0,0.815568406138902,S
484,1,1,"Bishop, Mr. Dickinson H",male,25.0,1,0,1.5066805517752462,C
485,0,3,"Lefebre, Miss. Jeannie",female,21.75,3,1,1.1747618019638468,S
486,1,1,"Hoyt, Mrs. Frederick Maxfield (Jane Anne Forby)",female,35.0,1,0,1.5040351003996315,S
487,0,1,"Kent, Mr. Edward Austin",male,58.0,0,0,1.221168225756457,C
488,0,3,"Somerton, Mr. Francis William",male,30.0,0,0,0.7350911493182706,S
489,1,3,"Coutts, Master. Eden Leslie ""Neville""",male,9.0,1,1,1.017517595071933,S
490,0,3,"Hagland, Mr. Konrad Mathias Reiersen",male,26.507588932806325,1,0,1.0966322917342606,S
491,0,3,"Windelov, Mr. Einar",male,21.0,0,0,0.6836025091934652,S
492,0,1,"Molson, Mr. Harry Markland",male,55.0,0,0,1.2289756176615296,S
493,0,1,"Artagaveytia, Mr. Ramon",male,71.0,0,0,1.3615039818309025,C
494,0,3,"Stanley, Mr. Edward Roland",male,21.0,0,0,0.7350911493182706,S
495,0,3,"Yousseff, Mr. Gerious",male,26.507588932806325,0,0,0.9825535071760452,C
496,1,1,"Eustis, Miss. Elizabeth Mussey",female,54.0,1,0,1.47250009026621,C
497,0,3,"Shellard, Mr. Frederick William",male,26.507588932806325,0,0,0.9986795138496651,S
498,0,1,"Allison, Mrs. Hudson J C (Bessie Waldo Daniels)",female,25.0,1,2,1.6136123082086142,S
499,0,3,"Svensson, Mr. Olof",male,24.0,0,0,0.7195871082105314,S
500,0,3,"Calic, Mr. Petar",male,17.0,0,0,0.7696467098992289,S
501,0,3,"Canavan, Miss. Mary",female,21.0,0,0,0.7167137171037538,Q
502,0,3,"O'Sullivan, Miss. Bridget Mary",female,21.75,0,0,0.7090121588741797,Q
503,0,3,"Laitinen, Miss. Kristina Sofia",female,37.0,0,0,0.815568406138902,S
504,1,1,"Maioni, Miss. Roberta",female,16.0,0,0,1.4951811453144472,S
505,0,1,"Penasco y Castellana, Mr. Victor de Satode",male,18.0,1,0,1.5455242690733737,C
506,1,2,"Quick, Mrs. Frederick Charles (Jane Richards)",female,33.0,0,2,1.1811431408094568,S
507,1,1,"Bradley, Mr. George (""George Arthur Brayton"")",male,41.28138613861386,0,0,1.1875475700043259,S
508,0,3,"Olsen, Mr. Henry Margido",male,28.0,0,0,1.136109017734439,S
509,1,3,"Lang, Mr. Fang",male,26.0,0,0,1.3947996630517119,S
510,1,3,"Daly, Mr. Eugene Patrick",male,29.0,0,0,0.7167137171037538,Q
511,0,3,"Webber, Mr. James",male,26.507588932806325,0,0,0.7350911493182706,S
512,1,1,"McGough, Mr. James Robert",male,36.0,0,0,1.184512741902528,S
513,1,1,"Rothschild, Mrs. Martin (Elizabeth L. Barrett)",female,54.0,1,0,1.4071489413823735,C
514,0,3,"Coleff, Mr. Satio",male,24.0,0,0,0.7002930199678845,S
515,0,1,"Walker, Mr. William Anderson",male,47.0,0,0,1.2604397414608803,S
516,1,2,"Lemore, Mrs. (Amelia Milley)",female,34.0,0,0,0.8550003727983172,S
517,0,3,"Ryan, Mr. Patrick",male,26.507588932806325,0,0,1.1582275793513523,Q
518,1,2,"Angle, Mrs. William A (Florence ""Mary"" Agnes Hughes)",female,36.0,1,0,1.1811431408094568,S
519,0,3,"Pavlovic, Mr. Stefo",male,32.0,0,0,0.7257745575424253,S
520,1,1,"Perreault, Miss. Anne",female,30.0,0,0,1.5124778883697223,S
521,0,3,"Vovk, Mr. Janko",male,22.0,0,0,0.7257745575424253,S
522,0,3,"Lahoud, Mr. Sarkis",male,26.507588932806325,0,0,0.6818573060879378,C
523,1,1,"Hippach, Mrs. Louis Albert (Ida Sophia Fischer)",female,44.0,0,1,1.4012037432346474,C
524,0,3,"Kassem, Mr. Fared",male,26.507588932806325,0,0,0.6821511350272869,C
525,0,3,"Farrell, Mr. James",male,40.5,0,0,0.7167137171037538,Q
526,1,2,"Ridsdale, Miss. Lucy",female,50.0,0,0,0.8550003727983172,S
527,0,1,"Farthing, Mr. John",male,41.28138613861386,0,0,1.6867104406716544,S
528,0,3,"Salonen, Mr. Johan Werner",male,39.0,0,0,0.7275593897135163,S
529,0,2,"Hocking, Mr. Richard George",male,23.0,2,1,0.8929594767174838,S
530,1,2,"Quick, Miss. Phyllis May",female,2.0,1,1,1.1811431408094568,S
531,0,3,"Toufik, Mr. Nakli",male,26.507588932806325,0,0,0.6821511350272869,C
532,0,3,"Elias, Mr. Joseph Jr",male,17.0,1,1,0.6821511350272869,C
533,1,3,"Peter, Mrs. Catherine (Catherine Rizk)",female,21.75,0,2,1.1337212321134276,C
534,0,3,"Cacic, Miss. Marija",female,30.0,0,0,0.7696467098992289,S
535,1,2,"Hart, Miss. Eva Miriam",female,7.0,0,2,1.1840759652374804,S
536,0,1,"Butt, Major. Archibald Willingham",male,45.0,0,0,1.1875475700043259,S
537,1,1,"LeRoy, Miss. Bertha",female,30.0,0,0,1.5406108511386398,C
538,0,3,"Risien, Mr. Samuel Beard",male,26.507588932806325,0,0,0.9836310677952794,S
539,1,1,"Frolicher, Miss. Hedwig Margaritha",female,22.0,0,2,1.3614822379669191,C
540,1,1,"Crosby, Miss. Harriet R",female,36.0,0,2,1.4498980416116356,S
541,0,3,"Andersson, Miss. Ingeborg Constanzia",female,9.0,4,2,1.2362906289100162,S
542,0,3,"Andersson, Miss. Sigrid Elisabeth",female,11.0,4,2,1.2362906289100162,S
543,1,2,"Beane, Mr. Edward",male,32.0,1,0,1.1811431408094568,S
544,0,1,"Douglas, Mr. Walter Donald",male,50.0,1,0,1.5406108511386398,C
545,0,1,"Nicholson, Mr. Arthur Ernest",male,64.0,0,0,1.1811431408094568,S
546,1,2,"Beane, Mrs. Edward (Ethel Clarke)",female,19.0,1,0,1.1811431408094568,S
547,1,2,"Padro y Manent, Mr. Julian",male,30.74070707070707,0,0,0.9666748070642391,C
548,0,3,"Goldsmith, Mr. Frank John",male,33.0,1,1,1.105800940067399,S
549,1,2,"Davies, Master. John Morgan Jr",male,8.0,1,1,1.282082692412074,S
550,1,1,"Thayer, Mr. John Borland Jr",male,17.0,0,2,1.5493647766132945,C
551,0,2,"Sharp, Mr. Percival James R",male,27.0,0,0,1.1811431408094568,S
552,0,3,"O'Brien, Mr. Timothy",male,26.507588932806325,0,0,0.721666770019624,Q
553,1,3,"Leeni, Mr. Fahim (""Philip Zenni"")",male,22.0,0,0,0.6818573060879378,C
554,1,3,"Ohman, Miss. Velin",female,22.0,0,0,0.7182852832050305,S
555,0,1,"Wright, Mr. George",male,62.0,0,0,1.1875475700043259,S
556,1,1,"Duff Gordon, Lady. (Lucille Christiana Sutherland) (""Mrs Morgan"")",female,48.0,1,0,1.3025945271668788,C
557,0,1,"Robbins, Mr. Victor",male,41.28138613861386,0,0,1.6914344251033115,C
558,1,1,"Taussig, Mrs. Emil (Tillie Mandelbaum)",female,39.0,1,1,1.476510231563201,S
559,1,3,"de Messemaeker, Mrs. Guillaume Joseph (Emma)",female,36.0,1,0,1.0495866689583666,S
560,0,3,"Morrow, Mr. Thomas Rowan",male,26.507588932806325,0,0,0.7167137171037538,Q
561,0,3,"Sivic, Mr. Husein",male,40.0,0,0,0.7257745575424253,S
562,0,2,"Norman, Mr. Robert Douglas",male,28.0,0,0,0.956545404708534,S
563,0,3,"Simmons, Mr. John",male,26.507588932806325,0,0,0.7350911493182706,S
564,0,3,"Meanwell, Miss. (Marion Ogden)",female,21.75,0,0,0.7350911493182706,S
565,0,3,"Davies, Mr. Alfred J",male,24.0,2,0,1.1582275793513523,S
566,0,3,"Stoytcheff, Mr. Ilia",male,19.0,0,0,0.7257745575424253,S
567,0,3,"Palsson, Mrs. Nils (Alma Cornelia Berglund)",female,29.0,0,4,1.1145143460369606,S
568,0,3,"Doharr, Mr. Tannous",male,26.507588932806325,0,0,0.6821511350272869,C
569,1,3,"Jonsson, Mr. Carl",male,32.0,0,0,0.7232147953552717,S
570,1,2,"Harris, Mr. George",male,62.0,0,0,0.8550003727983172,S
571,1,1,"Appleton, Mrs. Edward Dale (Charlotte Lamson)",female,53.0,2,0,1.3714796234549558,S
572,1,1,"Flynn, Mr. John Irwin (""Irving"")",male,36.0,0,0,1.1856735128853133,S
573,1,3,"Kelly, Miss. Mary",female,21.75,0,0,0.7167137171037538,Q
574,0,3,"Rush, Mr. Alfred George John",male,16.0,0,0,0.7350911493182706,S
575,0,3,"Patchett, Mr. George",male,19.0,0,0,0.9836310677952794,S
576,1,2,"Garside, Miss. Ethel",female,34.0,0,0,0.9419387347481111,S
577,1,1,"Silvey, Mrs. William Baird (Alice Munger)",female,39.0,1,0,1.3921681715102228,S
578,0,3,"Caram, Mrs. Joseph (Maria Elias)",female,21.75,1,0,0.9825535071760452,C
579,1,3,"Jussila, Mr. Eiriik",male,32.0,0,0,0.7275593897135163,S
580,1,2,"Christy, Miss. Julie Rachel",female,25.0,1,1,1.224127540701542,S
581,1,1,"Thayer, Mrs. John Borland (Marian Longstreth Morris)",female,39.0,1,1,1.5493647766132945,C
582,0,2,"Downton, Mr. William James",male,54.0,0,0,1.1811431408094568,S
583,0,1,"Ross, Mr. John Hugo",male,36.0,0,0,1.3061682032739093,C
584,0,3,"Paulner, Mr. Uscher",male,26.507588932806325,0,0,0.7723089354253915,C
585,1,1,"Taussig, Miss. Ruth",female,18.0,0,2,1.476510231563201,S
586,0,2,"Jarvis, Mr. John Denzil",male,47.0,0,0,0.9962288929513948,S
587,1,1,"Frolicher-Stehli, Mr. Maxmillian",male,60.0,1,1,1.475215149169767,C
588,0,3,"Gilinski, Mr. Eliezer",male,22.0,0,0,0.7350911493182706,S
589,0,3,"Murdlin, Mr. Joseph",male,26.507588932806325,0,0,0.7350911493182706,S
590,0,3,"Rintamaki, Mr. Matti",male,35.0,0,0,0.6747844764155648,S
591,1,1,"Stephenson, Mrs. Walter Bertram (Martha Eustis)",female,52.0,1,0,1.47250009026621,C
592,0,3,"Elsbury, Mr. William James",male,47.0,0,0,0.6836025091934652,S
593,0,3,"Bourke, Miss. Mary",female,21.75,0,2,0.7167137171037538,Q
594,0,2,"Chapman, Mr. John Henry",male,37.0,1,0,1.1811431408094568,S
595,0,3,"Van Impe, Mr. Jean Baptiste",male,36.0,1,1,1.1582275793513523,S
596,1,2,"Leitch, Miss. Jessie Wills",female,28.722972972972972,0,0,1.251764630741022,S
597,0,3,"Johnson, Mr. Alfred",male,49.0,0,0,1.244758770561803,S
598,0,3,"Boulos, Mr. Hanna",male,26.507588932806325,0,0,0.6818573060879378,C
599,1,1,"Duff Gordon, Sir. Cosmo Edmund (""Mr Morgan"")",male,49.0,1,0,1.3966922132361397,C
600,1,2,"Jacobsohn, Mrs. Sidney Samuel (Amy Frances Christy)",female,24.0,2,1,1.1926601162848087,S
